season,team_id,team_name,player_id,Name,position_code,W%,R/9,BF,BABIP,OBP,SLG,OPS,K/9,BB/9,HR/9,H/9,K/BB,inheritedRunners,inheritedRunnersScored,bequeathedRunners,bequeathedRunnersScored,SB,CS,QS,GF,2B,3B,GIDP,gidpOpp,WP,BK,pickOffs,totalSwings,swingAndMisses,BIP,runSupport,Str%,P/IP,P/PA,BB%,K%,HR/PA,BB/K,ISO,FO,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,Strikes,Fstrikes,CSW,Cstr,POS,HR,K,BB,numP,AVG,HBP,SF,H,AB,R,ER,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,CSW%,CStr%,F-Strike%
2024,680,Yaquis de Obregon,807848,Yuhi Sako,1,,4.5,9,0.333,0.333,0.333,0.666,0.0,0.0,0.0,13.50,,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,1,9,1,72.0,12.5,2.778,0.0,0.0,0.0,,0.0,2,1,2,1,0,0,2,1,OBR,18,8,9,8,RP,0,0,0,25,0.333,0,0,3,9,1,1,0.0,4.0,10.0,22.2,22.2,44.4,11.1,0.0,36.0,32.0,88.9
2024,5482,Algodoneros de Guasave,572943,Jeff Ibarra,1,,1.59,25,0.357,0.36,0.333,0.693,11.12,4.76,0.0,7.94,2.33,9,2,6,1,0,0,0,0,2,0,1,2,0,0,0,36,11,14,2,58.0,16.06,3.64,12.0,28.0,0.0,0.429,0.095,4,1,0,4,2,0,1,2,GSV,53,14,27,16,RP,0,7,3,91,0.238,1,0,5,21,1,1,0.0,12.1,30.6,42.9,42.9,7.1,7.1,16.0,29.7,17.6,56.0
2024,5482,Algodoneros de Guasave,622739,Ariel Gracia,1,,4.85,57,0.409,0.386,0.462,0.848,6.23,2.77,0.0,12.46,2.25,0,0,4,3,0,1,0,0,6,0,0,10,0,0,0,98,20,44,11,62.0,17.31,3.947,7.0,15.8,0.0,0.444,0.115,6,6,3,11,2,0,9,7,GSV,139,32,60,40,SP,0,9,4,225,0.346,0,1,18,52,7,7,0.0,8.9,20.4,18.2,40.9,27.3,13.6,8.8,26.7,17.8,56.1
2024,5482,Algodoneros de Guasave,622742,Rafael Cordova,1,0.667,4.5,46,0.231,0.244,0.381,0.625,10.5,0.75,1.5,6.00,14.0,8,0,3,2,0,0,0,4,2,0,0,4,1,0,1,89,28,29,8,73.0,14.0,3.652,2.2,30.4,0.043,0.071,0.19,6,5,2,8,1,0,5,2,GSV,122,30,59,31,RP,2,14,1,168,0.19,2,0,8,42,6,6,28.6,16.7,31.5,24.1,34.5,24.1,17.2,28.2,35.1,18.5,65.2
2024,5482,Algodoneros de Guasave,642856,Fabian Anguamea,1,,1.23,56,0.235,0.232,0.196,0.428,10.43,2.45,0.0,4.91,4.25,3,0,3,0,2,0,0,3,2,0,0,4,2,0,1,109,33,34,5,63.0,16.64,4.357,7.1,30.4,0.0,0.235,0.039,7,1,1,17,2,0,2,4,GSV,154,35,75,42,"SP, RP",0,17,4,244,0.157,1,0,8,51,2,2,0.0,13.5,30.3,26.5,61.8,8.8,2.9,23.3,30.7,17.2,62.5
2024,5482,Algodoneros de Guasave,656839,Jorge Perez,1,0.25,4.15,111,0.326,0.336,0.376,0.712,4.5,2.08,0.35,10.38,2.17,0,0,3,1,1,2,4,0,5,0,0,22,0,0,0,177,32,91,9,66.0,14.35,3.36,5.4,11.7,0.009,0.462,0.079,20,7,10,24,6,0,13,11,GSV,248,72,102,70,SP,1,13,6,373,0.297,1,2,30,101,12,12,3.8,8.6,18.1,28.6,38.5,25.3,7.7,6.3,27.3,18.8,64.9
2024,5482,Algodoneros de Guasave,663793,Dakota Chalmers,1,0.25,4.94,121,0.303,0.355,0.39,0.745,10.54,5.6,1.32,7.90,1.88,0,0,10,1,5,3,1,0,3,0,4,15,3,0,0,158,43,70,9,56.0,16.54,3.736,14.0,26.4,0.033,0.531,0.15,12,7,3,24,6,0,6,12,GSV,255,57,140,97,SP,4,32,17,452,0.24,2,2,24,100,15,12,22.2,9.5,27.2,25.7,51.4,12.9,10.0,12.4,31.0,21.5,47.1
2024,5482,Algodoneros de Guasave,664039,Geno Encina,1,0.0,10.13,27,0.409,0.519,0.545,1.064,0.0,8.44,0.0,15.19,0.0,0,0,1,0,0,1,0,1,1,1,2,9,0,0,1,44,1,22,0,55.0,21.38,4.222,18.5,0.0,0.0,,0.136,2,2,1,8,0,0,5,4,GSV,63,16,19,18,"SP, RP",0,0,5,114,0.409,0,0,9,22,6,6,0.0,0.9,2.3,9.1,54.5,27.3,9.1,-18.5,16.7,15.8,59.3
2024,5482,Algodoneros de Guasave,667050,Grant Gavin,1,0.4,5.53,116,0.315,0.319,0.396,0.715,8.78,3.25,0.65,8.13,2.7,0,0,5,2,2,0,1,0,7,1,3,11,1,0,1,214,50,78,12,60.0,16.73,3.991,8.6,23.3,0.017,0.37,0.149,12,8,3,30,5,0,9,11,GSV,280,61,113,63,SP,2,27,10,463,0.248,1,1,25,101,17,15,11.8,10.8,23.4,21.8,52.6,15.4,10.3,14.7,24.4,13.6,52.6
2024,5482,Algodoneros de Guasave,675546,Jesus Huerta,1,0.0,21.0,20,0.417,0.55,1.0,1.55,6.0,12.0,6.0,21.00,0.5,3,0,3,3,2,0,0,0,2,0,0,2,0,0,0,38,6,14,0,61.0,29.33,4.4,20.0,10.0,0.1,2.0,0.533,2,3,0,2,2,0,4,1,GSV,54,14,22,16,RP,2,2,4,88,0.467,0,1,7,15,7,6,50.0,6.8,15.8,28.6,21.4,28.6,21.4,-10.0,25.0,18.2,70.0
2024,5482,Algodoneros de Guasave,676019,Oscar Rojas,1,,27.0,6,0.667,0.667,0.667,1.334,13.5,27.0,0.0,27.00,0.5,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,10,2,3,0,52.0,43.5,4.833,33.3,16.7,0.0,2.0,0.0,1,0,0,0,0,0,1,1,GSV,15,3,7,5,RP,0,1,2,29,0.667,0,1,2,3,2,2,0.0,6.9,20.0,33.3,33.3,33.3,0.0,-16.6,24.1,17.2,50.0
2024,5482,Algodoneros de Guasave,676190,Carlos Morales,1,1.0,1.46,51,0.2,0.3,0.262,0.562,8.03,5.84,0.73,5.11,1.38,4,1,6,0,0,0,0,1,1,0,1,4,0,0,0,89,27,32,4,56.0,18.16,4.392,15.7,21.6,0.02,0.727,0.095,9,3,1,12,1,0,2,4,GSV,126,27,64,37,RP,1,11,8,224,0.167,0,0,7,42,2,2,10.0,12.1,30.3,31.2,50.0,9.4,9.4,5.9,28.6,16.5,52.9
2024,5482,Algodoneros de Guasave,682608,Peyton Gray,1,1.0,0.0,21,0.308,0.333,0.222,0.555,9.0,5.4,0.0,7.20,1.67,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,53,17,13,3,66.0,20.0,4.762,14.3,23.8,0.0,0.6,0.0,4,0,1,4,0,0,2,2,GSV,65,12,29,12,RP,0,5,3,100,0.222,0,0,4,18,0,0,0.0,17.0,32.1,30.8,46.2,23.1,0.0,9.5,29.0,12.0,57.1
2024,5482,Algodoneros de Guasave,684118,Victor Buelna,1,1.0,2.25,48,0.194,0.229,0.25,0.479,6.0,1.5,0.75,6.00,4.0,8,6,3,1,0,0,0,0,0,0,1,7,2,0,0,88,23,37,9,65.0,15.08,3.771,4.2,16.7,0.021,0.25,0.068,5,9,5,10,1,0,4,3,GSV,118,34,52,29,RP,1,8,2,181,0.182,1,1,8,44,3,2,16.7,12.7,26.1,16.2,35.1,24.3,24.3,12.5,28.7,16.0,70.8
2024,5482,Algodoneros de Guasave,687455,Juan Cossio,1,,0.82,49,0.226,0.333,0.263,0.596,6.55,7.36,0.0,5.73,0.89,6,2,3,0,1,0,0,1,3,0,0,6,0,0,0,80,22,32,0,69.0,14.18,3.184,18.4,16.3,0.0,1.125,0.079,5,5,5,10,0,0,6,1,GSV,109,30,49,27,RP,0,8,9,156,0.184,0,1,7,38,1,1,0.0,14.1,27.5,15.6,34.4,34.4,15.6,-2.1,31.4,17.3,61.2
2024,5482,Algodoneros de Guasave,691678,Vidal Sotelo,1,0.5,4.41,68,0.277,0.394,0.389,0.783,3.31,5.51,0.55,7.71,0.6,0,0,2,2,1,2,0,0,4,0,4,12,1,0,1,98,10,50,8,57.0,15.92,3.824,14.7,8.8,0.015,1.667,0.13,11,5,4,16,2,0,9,3,GSV,147,36,57,47,SP,1,6,10,260,0.259,2,0,14,54,8,8,7.7,3.8,10.2,26.0,38.0,26.0,10.0,-5.9,21.9,18.1,52.9
2024,5482,Algodoneros de Guasave,691714,Kevin Ribon,1,,27.0,17,0.538,0.529,0.5,1.029,7.71,3.86,0.0,27.00,2.0,2,0,2,1,0,0,0,1,0,0,0,6,2,0,0,32,5,13,0,60.0,30.86,4.235,5.9,11.8,0.0,0.5,0.0,0,0,1,5,1,0,4,2,GSV,43,10,16,11,RP,0,2,1,72,0.5,1,1,7,14,7,3,0.0,6.9,15.6,7.7,53.8,38.5,0.0,5.9,22.2,15.3,58.8
2024,5482,Algodoneros de Guasave,695871,Jesus Broca,1,1.0,3.52,32,0.286,0.344,0.222,0.566,7.04,5.87,0.0,7.04,1.2,7,1,1,0,0,0,0,0,0,0,1,5,0,0,0,59,18,21,12,57.0,18.0,4.312,15.6,18.8,0.0,0.833,0.0,4,2,2,7,0,0,4,2,GSV,79,16,38,20,RP,0,6,5,138,0.222,0,0,6,27,3,1,0.0,13.0,30.5,19.0,42.9,28.6,9.5,3.2,27.5,14.5,50.0
2024,5482,Algodoneros de Guasave,701195,Manuel Castro,1,,0.0,6,0.2,0.333,0.2,0.533,0.0,5.4,0.0,5.40,0.0,2,0,0,0,0,1,0,1,0,0,0,2,0,0,0,11,0,5,0,53.0,18.0,5.0,16.7,0.0,0.0,,0.0,1,1,1,1,0,0,0,1,GSV,16,4,5,5,RP,0,0,1,30,0.2,0,0,1,5,0,0,0.0,0.0,0.0,20.0,40.0,20.0,20.0,-16.7,16.7,16.7,66.7
2024,5482,Algodoneros de Guasave,703655,Dan Kubiuk,1,1.0,0.64,50,0.182,0.18,0.208,0.388,9.0,0.64,0.64,4.50,14.0,4,0,1,0,0,0,0,12,0,0,1,5,0,0,0,107,35,34,4,69.0,14.0,3.92,2.0,28.0,0.02,0.071,0.063,7,2,6,12,1,0,3,3,GSV,135,25,63,28,RP,1,14,1,196,0.146,1,0,7,48,1,1,12.5,17.9,32.7,23.5,44.1,26.5,5.9,26.0,32.1,14.3,50.0
2024,5482,Algodoneros de Guasave,703721,Ivan Izaguirre,1,0.0,5.23,48,0.286,0.378,0.5,0.878,6.97,5.23,1.74,8.71,1.33,13,7,8,1,1,0,0,2,3,0,1,10,0,0,0,78,15,33,7,58.0,18.48,3.979,12.5,16.7,0.042,0.75,0.237,4,3,1,15,3,0,3,4,GSV,111,28,46,31,RP,2,8,6,191,0.263,1,0,10,38,6,6,28.6,7.9,19.2,21.2,57.6,12.1,9.1,4.2,24.1,16.2,58.3
2024,5482,Algodoneros de Guasave,703865,Christian Crespo,1,,2.45,16,0.125,0.438,0.455,0.893,4.91,12.27,2.45,4.91,0.4,2,0,1,0,0,0,0,0,0,0,2,3,0,0,0,30,4,9,0,52.0,21.0,4.812,31.3,12.5,0.063,2.5,0.273,1,1,1,4,1,0,0,1,GSV,40,9,14,10,RP,1,2,5,77,0.182,0,0,2,11,1,1,50.0,5.2,13.3,22.2,55.6,11.1,11.1,-18.8,18.2,13.0,56.2
2024,5482,Algodoneros de Guasave,800099,Edwin Cervantes,1,,0.0,12,0.0,0.167,0.0,0.167,8.1,2.7,0.0,0.00,3.0,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,15,4,7,2,52.0,13.2,3.667,8.3,25.0,0.0,0.333,0.0,2,2,0,3,0,0,0,0,GSV,23,4,12,8,RP,0,3,1,44,0.0,1,0,0,10,0,0,0.0,9.1,26.7,28.6,42.9,0.0,28.6,16.7,27.3,18.2,33.3
2024,5482,Algodoneros de Guasave,826183,Ian Medina,1,,5.4,7,0.0,0.286,0.0,0.286,10.8,10.8,0.0,0.00,1.0,6,0,1,1,1,0,0,0,0,0,0,1,1,0,0,8,3,3,0,45.0,17.4,4.143,28.6,28.6,0.0,1.0,0.0,1,1,0,1,0,0,0,0,GSV,13,2,8,5,RP,0,2,2,29,0.0,0,0,0,5,1,1,0.0,10.3,37.5,33.3,33.3,0.0,33.3,0.0,27.6,17.2,28.6
2024,5482,Algodoneros de Guasave,829359,Taiga Kamichatani,1,1.0,0.0,40,0.292,0.225,0.211,0.436,11.12,1.59,0.0,5.56,7.0,0,0,2,0,3,0,1,0,1,0,2,4,0,0,0,72,26,24,4,63.0,14.91,4.225,5.0,35.0,0.0,0.143,0.026,5,0,0,12,1,0,6,0,GSV,106,23,60,34,SP,0,14,2,169,0.184,0,0,7,38,0,0,0.0,15.4,36.1,25.0,50.0,25.0,0.0,30.0,35.5,20.1,57.5
2024,5483,Sultanes de Monterrey,532893,Ivan Salas,1,,3.6,22,0.385,0.474,0.467,0.941,3.6,7.2,0.0,9.00,0.5,15,3,6,1,1,1,0,0,2,0,1,5,0,0,0,25,5,16,1,56.0,15.0,3.409,18.2,9.1,0.0,2.0,0.133,3,0,1,7,2,0,2,1,MTY,42,13,19,14,RP,0,2,4,75,0.333,0,0,5,15,2,2,0.0,6.7,20.0,31.2,50.0,18.8,0.0,-9.1,25.3,18.7,59.1
2024,5483,Sultanes de Monterrey,553868,Norman Elenes,1,,9.26,62,0.325,0.443,0.417,0.86,5.4,9.26,0.77,10.80,0.58,4,0,10,5,2,1,0,0,3,0,0,9,0,0,0,93,26,42,1,54.0,19.2,3.613,19.4,11.3,0.016,1.714,0.125,6,2,2,18,4,0,5,5,MTY,122,32,54,28,RP,1,7,12,224,0.292,1,0,14,48,12,8,10.0,11.6,28.0,23.8,54.8,16.7,4.8,-8.1,24.1,12.5,51.6
2024,5483,Sultanes de Monterrey,642590,Francisco Rios,1,0.0,5.06,24,0.267,0.435,0.235,0.67,3.38,10.13,0.0,6.75,0.33,5,0,6,3,3,1,0,1,0,0,1,4,0,0,0,34,5,16,1,51.0,16.69,3.708,25.0,8.3,0.0,3.0,0.0,4,0,0,8,0,0,1,3,MTY,45,13,16,11,RP,0,2,6,89,0.235,0,0,4,17,3,3,0.0,5.6,14.7,25.0,68.8,6.2,0.0,-16.7,18.0,12.4,54.2
2024,5483,Sultanes de Monterrey,650204,Norge Ruiz,1,0.0,15.43,15,0.636,0.6,0.583,1.183,7.71,7.71,0.0,27.00,1.0,0,0,3,2,1,0,0,0,0,0,0,7,0,0,0,34,5,11,0,65.0,30.43,4.733,13.3,13.3,0.0,1.0,0.0,3,1,0,0,0,0,3,4,MTY,46,10,16,11,SP,0,2,2,71,0.583,0,1,7,12,4,4,0.0,7.0,14.7,27.3,36.4,27.3,9.1,0.0,22.5,15.5,66.7
2024,5483,Sultanes de Monterrey,660610,Carlos De Leon,2,,10.8,7,0.333,0.429,1.0,1.429,0.0,0.0,5.4,16.20,,3,0,0,0,0,0,0,1,1,0,0,2,0,0,0,10,2,7,0,76.0,12.6,3.0,0.0,0.0,0.143,,0.571,0,0,3,1,1,0,1,1,MTY,16,4,8,6,C,1,0,0,21,0.429,0,0,3,7,2,2,100.0,9.5,20.0,14.3,28.6,57.1,0.0,0.0,38.1,28.6,57.1
2024,5483,Sultanes de Monterrey,660995,Nathanael Santiago,1,,3.18,33,0.471,0.5,0.56,1.06,11.12,11.12,1.59,14.29,1.0,5,4,3,1,0,0,0,1,2,0,1,6,1,0,0,54,16,19,2,54.0,22.76,3.909,21.2,21.2,0.03,1.0,0.2,1,3,0,6,1,0,4,4,MTY,70,13,32,16,RP,1,7,7,129,0.36,0,0,9,25,2,1,50.0,12.4,29.6,10.5,52.6,21.1,15.8,0.0,24.8,12.4,39.4
2024,5483,Sultanes de Monterrey,661149,Cristian Castillo,1,,27.0,4,0.333,0.5,0.667,1.167,0.0,13.5,0.0,13.50,0.0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,7,1,3,0,60.0,22.5,3.75,25.0,0.0,0.0,,0.333,1,0,1,0,1,0,0,0,MTY,9,3,3,2,RP,0,0,1,15,0.333,0,0,1,3,2,2,0.0,6.7,14.3,66.7,0.0,33.3,0.0,-25.0,20.0,13.3,75.0
2024,5483,Sultanes de Monterrey,664475,Edgar Torres,1,0.0,4.73,138,0.279,0.309,0.39,0.699,5.29,3.06,0.28,8.35,1.73,0,0,2,1,4,2,1,0,11,2,1,20,0,0,0,218,38,106,11,63.0,14.51,3.399,8.0,13.8,0.007,0.579,0.146,29,3,8,36,6,0,15,9,MTY,297,89,114,76,SP,1,19,11,469,0.244,1,1,30,123,17,13,2.9,8.1,17.4,33.0,42.5,21.7,2.8,5.8,24.3,16.2,64.5
2024,5483,Sultanes de Monterrey,666015,Francisco Villegas,1,,3.0,11,0.333,0.273,0.4,0.673,6.0,0.0,0.0,9.00,,11,4,1,1,0,0,0,1,1,0,1,5,1,0,0,23,5,9,5,64.0,15.0,4.091,0.0,18.2,0.0,,0.1,1,1,1,3,0,0,3,0,MTY,29,6,11,6,RP,0,2,0,45,0.3,0,1,3,10,1,1,0.0,11.1,21.7,11.1,33.3,44.4,11.1,18.2,24.4,13.3,54.5
2024,5483,Sultanes de Monterrey,666627,Faustino Carrera,1,0.0,5.46,133,0.308,0.338,0.392,0.73,7.18,2.87,1.15,9.19,2.5,0,0,4,2,1,3,1,0,3,0,3,22,2,0,1,244,65,95,9,64.0,15.77,3.714,7.5,18.8,0.03,0.4,0.125,19,14,11,19,5,0,15,12,MTY,314,75,135,70,SP,4,25,10,494,0.267,3,0,32,120,19,17,16.7,13.2,26.6,25.3,32.6,27.4,14.7,11.3,27.3,14.2,56.4
2024,5483,Sultanes de Monterrey,667712,Austin Hansen,1,0.5,5.06,26,0.235,0.346,0.2,0.546,6.75,5.06,0.0,6.75,1.33,3,0,1,1,2,0,0,2,0,0,1,5,0,0,0,40,14,17,1,58.0,18.56,3.808,11.5,15.4,0.0,0.75,0.0,4,2,1,6,0,0,1,3,MTY,57,13,31,17,RP,0,4,3,99,0.2,2,1,4,20,3,1,0.0,14.1,35.0,23.5,52.9,11.8,11.8,3.9,31.3,17.2,50.0
2024,5483,Sultanes de Monterrey,669105,Zach Muckenhirn,1,0.75,2.78,131,0.258,0.275,0.261,0.536,7.24,3.06,0.28,6.96,2.36,0,0,1,0,8,2,3,0,1,1,1,18,1,0,1,233,60,94,12,66.0,14.72,3.634,8.4,19.8,0.008,0.423,0.05,19,7,3,40,4,0,8,13,MTY,315,89,141,81,SP,1,26,11,476,0.21,0,1,25,119,10,8,4.3,12.6,25.8,24.5,56.4,11.7,7.4,11.4,29.6,17.0,67.9
2024,5483,Sultanes de Monterrey,676084,Noah Bremer,1,0.667,4.58,75,0.351,0.351,0.313,0.664,5.6,2.55,0.0,10.19,2.2,0,0,3,0,2,1,1,0,1,0,4,15,1,0,2,121,25,58,4,65.0,15.23,3.587,6.7,14.7,0.0,0.455,0.015,11,4,2,21,0,0,13,7,MTY,174,60,77,52,SP,0,11,5,269,0.299,1,1,20,67,9,8,0.0,9.3,20.7,19.0,48.3,25.9,6.9,8.0,28.6,19.3,80.0
2024,5483,Sultanes de Monterrey,676666,Matt Turner,1,0.667,4.2,60,0.324,0.288,0.315,0.603,10.2,2.4,0.6,7.80,4.25,7,3,0,0,0,2,0,6,1,0,0,5,2,0,0,122,38,39,10,66.0,15.87,3.967,6.7,28.3,0.017,0.235,0.074,4,3,2,17,2,0,4,7,MTY,156,33,70,32,RP,1,17,4,238,0.241,0,1,13,54,7,3,16.7,16.0,31.1,15.4,61.5,15.4,7.7,21.6,29.4,13.4,55.0
2024,5483,Sultanes de Monterrey,678712,Mario Garcia,1,,1.86,37,0.296,0.27,0.257,0.527,7.45,0.93,0.0,7.45,8.0,8,1,0,0,1,0,0,1,1,0,1,7,0,0,0,69,18,27,11,60.0,14.59,3.811,2.7,21.6,0.0,0.125,0.029,3,5,2,9,1,0,5,2,MTY,85,25,34,16,RP,0,8,1,141,0.229,1,0,8,35,2,2,0.0,12.8,26.1,14.8,40.7,25.9,18.5,18.9,24.1,11.3,67.6
2024,5483,Sultanes de Monterrey,682961,Mario Perez,1,,4.0,48,0.313,0.417,0.389,0.806,6.0,7.0,0.0,10.00,0.86,5,2,11,0,1,0,0,3,2,1,1,10,4,0,0,68,15,32,4,56.0,19.78,3.708,14.6,12.5,0.0,1.167,0.111,4,2,2,14,1,0,5,4,MTY,99,30,46,31,RP,0,6,7,178,0.278,3,2,10,36,4,3,0.0,8.4,22.1,15.6,56.2,21.9,6.2,-2.1,25.8,17.4,62.5
2024,5483,Sultanes de Monterrey,686734,Arturo Roque,1,0.0,7.71,47,0.286,0.404,0.634,1.038,2.89,5.79,2.89,12.54,0.5,4,2,5,1,5,0,0,0,4,0,0,9,0,0,0,100,19,38,1,58.0,23.14,4.596,12.8,6.4,0.064,2.0,0.317,8,7,1,9,4,0,7,2,MTY,126,24,44,25,"SP, RP",3,3,6,216,0.317,0,0,13,41,8,8,25.0,8.8,19.0,31.6,28.9,21.1,18.4,-6.4,20.4,11.6,51.1
2024,5483,Sultanes de Monterrey,691959,Nestor Anguamea,1,0.0,17.18,44,0.407,0.524,0.758,1.282,4.91,9.82,2.45,15.95,0.5,10,5,9,4,0,1,0,2,6,0,0,9,0,0,0,65,16,31,0,54.0,23.59,3.932,18.2,9.1,0.045,2.0,0.364,3,4,4,7,2,1,8,2,MTY,93,24,43,27,RP,2,4,8,173,0.394,1,0,13,33,14,8,40.0,9.2,24.6,16.1,29.0,38.7,16.1,-9.1,24.9,15.6,54.5
2024,5483,Sultanes de Monterrey,692401,Juan Salas,1,0.0,4.82,83,0.417,0.373,0.403,0.776,11.57,4.82,0.48,10.13,2.4,0,0,3,0,2,1,0,0,5,0,2,12,1,0,0,181,57,49,4,65.0,19.07,4.289,12.0,28.9,0.012,0.417,0.111,10,6,2,10,1,0,12,8,MTY,230,54,106,49,SP,1,24,10,356,0.292,0,1,21,72,10,10,9.1,16.0,31.5,22.4,36.7,28.6,12.2,16.9,29.8,13.8,65.1
2024,5483,Sultanes de Monterrey,700063,Alexis Vera,1,0.0,5.79,48,0.371,0.413,0.513,0.926,4.82,4.82,0.96,13.50,1.0,5,4,2,0,0,0,0,6,1,1,1,12,0,0,0,76,11,38,3,59.0,16.82,3.271,10.4,10.4,0.021,1.0,0.154,7,2,1,14,4,0,6,4,MTY,92,24,27,16,RP,1,5,5,157,0.359,0,2,14,39,6,5,9.1,7.0,14.5,28.9,47.4,18.4,5.3,0.0,17.2,10.2,50.0
2024,5483,Sultanes de Monterrey,701013,Ricardo Chapa,1,,4.5,36,0.333,0.389,0.29,0.679,4.5,3.38,0.0,10.13,1.33,3,1,6,2,2,1,0,0,0,0,1,7,0,1,0,54,14,27,3,57.0,15.75,3.5,8.3,11.1,0.0,0.75,0.0,5,1,0,12,1,0,4,4,MTY,72,12,32,18,RP,0,4,3,126,0.29,2,0,9,31,4,4,0.0,11.1,25.9,22.2,59.3,14.8,3.7,2.8,25.4,14.3,33.3
2024,5483,Sultanes de Monterrey,802392,Carlos Medina,X,,20.25,16,0.5,0.438,0.5,0.938,13.5,6.75,0.0,16.88,2.0,0,0,4,3,0,0,0,1,2,0,0,1,1,0,0,36,7,10,0,66.0,25.5,4.25,12.5,25.0,0.0,0.5,0.143,0,1,1,3,0,0,4,1,MTY,45,10,16,9,X,0,4,2,68,0.357,0,0,5,14,6,3,,10.3,19.4,0.0,40.0,50.0,10.0,12.5,23.5,13.2,62.5
2024,5483,Sultanes de Monterrey,804933,Angel Garza,1,,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,3,0,56.0,9.0,3.0,0.0,0.0,0.0,,0.0,1,0,0,2,0,0,0,0,MTY,5,1,1,0,RP,0,0,0,9,0.0,0,0,0,3,0,0,0.0,11.1,20.0,33.3,66.7,0.0,0.0,0.0,11.1,0.0,33.3
2024,5483,Sultanes de Monterrey,805678,Joe Riley,1,,3.86,28,0.2,0.269,0.238,0.507,9.0,5.14,0.0,3.86,1.75,0,0,0,0,0,0,0,3,2,0,0,4,0,0,0,58,15,17,4,65.0,17.43,4.357,14.3,25.0,0.0,0.571,0.095,5,4,1,4,1,0,2,0,MTY,79,14,34,19,RP,0,7,4,122,0.143,0,1,3,21,3,2,0.0,12.3,25.9,35.3,23.5,17.6,23.5,10.7,27.9,15.6,50.0
