season,team_id,team_name,player_id,Name,position_code,W%,R/9,BF,BABIP,OBP,SLG,OPS,K/9,BB/9,HR/9,H/9,K/BB,inheritedRunners,inheritedRunnersScored,bequeathedRunners,bequeathedRunnersScored,SB,CS,QS,GF,2B,3B,GIDP,gidpOpp,WP,BK,pickOffs,totalSwings,swingAndMisses,BIP,runSupport,Str%,P/IP,P/PA,BB%,K%,HR/PA,BB/K,ISO,FO,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,Strikes,Fstrikes,CSW,Cstr,POS,HR,K,BB,numP,AVG,HBP,SF,H,AB,R,ER,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%,CSW%,CStr%,F-Strike%
2024,675,Caneros de los Mochis,681753,Adrian Hernandez,1,,3.0,27,0.3,0.346,0.261,0.607,4.5,3.0,0.0,9.00,1.5,3,2,4,2,0,0,0,0,0,0,0,5,0,0,0,38,8,21,3,59.0,15.5,3.444,7.4,11.1,0.0,0.667,0.0,3,2,1,9,0,1,1,4,MOC,55,14,23,15,RP,0,3,2,93,0.261,1,0,6,23,2,2,0.0,8.6,21.1,14.3,61.9,9.5,14.3,3.7,24.7,16.1,51.9
2024,675,Caneros de los Mochis,682779,Jose Luna,1,1.0,1.35,30,0.211,0.379,0.182,0.561,4.05,8.1,0.0,5.40,0.5,18,4,6,0,0,0,0,1,0,0,1,4,1,0,0,45,12,20,5,53.0,15.3,3.4,20.0,10.0,0.0,2.0,0.0,2,1,2,11,0,0,2,2,MOC,54,15,20,8,RP,0,3,6,102,0.182,1,0,4,22,1,0,0.0,11.8,26.7,10.0,65.0,20.0,5.0,-10.0,19.6,7.8,50.0
2024,675,Caneros de los Mochis,685692,Vicente Valenzuela,1,0.0,5.63,36,0.286,0.371,0.407,0.778,7.88,6.75,1.13,7.88,1.17,2,1,0,0,0,0,0,1,1,0,1,6,1,0,0,67,12,23,4,63.0,17.88,3.972,16.7,19.4,0.028,0.857,0.148,6,3,0,7,2,0,0,5,MOC,90,20,33,21,RP,1,7,6,143,0.259,0,2,7,27,5,3,12.5,8.4,17.9,34.8,52.2,0.0,13.0,2.7,23.1,14.7,55.6
2024,675,Caneros de los Mochis,685829,Irving Machuca,1,1.0,2.2,69,0.378,0.338,0.35,0.688,12.12,3.31,0.55,8.27,3.67,2,0,0,0,3,1,0,3,3,0,1,7,0,0,0,139,57,39,5,60.0,18.12,4.29,8.7,31.9,0.014,0.273,0.1,8,6,3,7,4,0,7,4,MOC,179,40,96,39,RP,1,22,6,296,0.25,2,0,15,60,4,4,8.3,19.3,41.0,30.8,28.2,25.6,15.4,23.2,32.4,13.2,58.0
2024,675,Caneros de los Mochis,691388,Jonas Garibay,1,,4.05,31,0.364,0.387,0.607,0.994,6.75,2.7,2.7,13.50,2.5,0,0,1,0,1,0,0,3,1,0,0,3,1,0,0,58,15,24,1,70.0,16.05,3.452,6.5,16.1,0.065,0.4,0.25,4,1,3,6,1,0,7,2,MOC,75,22,32,17,RP,2,5,2,107,0.357,0,1,10,28,3,3,40.0,14.0,25.9,20.8,33.3,41.7,4.2,9.6,29.9,15.9,71.0
2024,675,Caneros de los Mochis,703590,Frank Moscatiello,1,,3.0,16,0.125,0.438,0.2,0.638,6.0,18.0,0.0,3.00,0.33,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,22,7,8,2,39.0,23.0,4.312,37.5,12.5,0.0,3.0,0.1,4,0,1,2,0,0,1,0,MOC,27,6,12,5,RP,0,2,6,69,0.1,0,0,1,10,1,1,0.0,10.1,31.8,50.0,25.0,25.0,0.0,-25.0,17.4,7.2,37.5
2024,675,Caneros de los Mochis,703722,Miguel Vazquez,1,0.0,5.93,59,0.293,0.316,0.294,0.61,6.59,3.95,0.0,7.90,1.67,10,4,5,2,3,0,0,3,3,0,1,7,2,0,0,101,24,43,9,61.0,14.78,3.424,10.2,16.9,0.0,0.6,0.059,6,4,3,18,3,0,3,6,MOC,124,34,47,23,RP,0,10,6,202,0.235,0,0,12,51,9,6,0.0,11.9,23.8,20.9,55.8,14.0,9.3,6.7,23.3,11.4,57.6
2024,675,Caneros de los Mochis,703725,Luis Gastelum,1,,1.69,59,0.367,0.271,0.259,0.53,13.5,2.25,0.0,6.19,6.0,4,0,2,0,2,0,0,1,3,0,1,1,0,0,0,118,40,30,15,71.0,14.88,4.034,6.8,40.7,0.0,0.167,0.056,6,1,1,11,0,1,6,4,MOC,170,47,92,52,RP,0,24,4,238,0.204,1,0,11,54,3,2,0.0,16.8,33.9,20.0,50.0,23.3,6.7,33.9,38.7,21.8,79.7
2024,675,Caneros de los Mochis,803197,Marco Fregozo,1,,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,3,0,60.0,10.0,3.333,0.0,0.0,0.0,,0.0,1,0,1,1,0,0,0,0,MOC,6,2,2,1,RP,0,0,0,10,0.0,0,0,0,3,0,0,0.0,10.0,20.0,33.3,33.3,33.3,0.0,0.0,20.0,10.0,66.7
2024,675,Caneros de los Mochis,807586,Omar Araujo,1,0.25,3.04,113,0.276,0.319,0.293,0.612,7.43,4.39,0.34,7.43,1.69,0,0,7,1,4,0,1,0,2,1,0,23,1,0,0,202,37,77,9,61.0,17.29,4.08,11.5,19.5,0.009,0.591,0.071,17,8,4,26,2,0,9,11,MOC,283,61,115,78,SP,1,22,13,461,0.222,1,0,22,99,9,8,5.3,8.0,18.3,24.7,48.1,16.9,10.4,8.0,24.9,16.9,54.0
2024,676,Mayos de Navojoa,477462,Esteban Haro,1,1.0,8.1,48,0.341,0.34,0.333,0.673,3.6,1.8,0.0,12.60,2.0,2,0,9,6,1,0,0,0,1,0,1,14,1,0,0,86,12,42,3,62.0,18.6,3.875,4.2,8.3,0.0,0.5,0.022,5,6,4,13,0,0,6,8,NAV,116,26,40,28,RP,0,4,2,186,0.311,0,0,14,45,9,6,0.0,6.5,14.0,11.9,50.0,23.8,14.3,4.1,21.5,15.1,54.2
2024,676,Mayos de Navojoa,592761,Caleb Smith,1,0.667,4.96,73,0.4,0.384,0.377,0.761,11.57,5.51,0.0,8.82,2.1,0,0,4,3,1,1,0,0,5,1,2,11,1,0,0,144,52,40,7,60.0,19.35,4.329,13.7,28.8,0.0,0.476,0.115,4,6,2,12,3,0,8,5,NAV,189,35,96,44,SP,0,21,10,316,0.262,2,0,16,61,9,8,0.0,16.5,36.1,17.5,42.5,25.0,15.0,15.1,30.4,13.9,47.9
2024,676,Mayos de Navojoa,593594,Octavio Acosta,1,0.25,5.92,107,0.301,0.34,0.309,0.649,4.44,4.07,0.0,9.25,1.09,0,0,5,4,1,0,2,0,4,0,4,16,1,0,0,176,36,84,9,63.0,15.86,3.607,10.3,11.2,0.0,0.917,0.043,20,8,2,29,1,0,14,10,NAV,242,69,101,65,SP,0,12,11,386,0.266,0,1,25,94,16,14,0.0,9.3,20.5,25.0,46.4,19.0,9.5,0.9,26.2,16.8,64.5
2024,676,Mayos de Navojoa,619854,Carlos Bustamante,1,,2.87,62,0.225,0.274,0.439,0.713,8.04,2.87,1.72,6.89,2.8,7,5,1,0,5,0,0,1,2,1,1,4,0,0,0,114,38,43,2,63.0,15.13,3.823,8.1,22.6,0.048,0.357,0.228,10,6,1,14,6,0,3,3,NAV,150,42,72,34,RP,3,14,5,237,0.211,0,0,12,57,5,5,18.8,16.0,33.3,37.2,39.5,9.3,14.0,14.5,30.4,14.3,67.7
2024,676,Mayos de Navojoa,631229,Dalton Rodriguez,1,0.4,8.1,124,0.33,0.331,0.432,0.763,4.73,1.69,0.34,11.81,2.8,0,0,2,2,3,1,1,0,10,0,0,21,3,0,1,198,40,104,17,62.0,16.13,3.468,4.0,11.3,0.008,0.357,0.117,16,7,11,35,6,1,14,14,NAV,267,73,106,66,SP,1,14,5,430,0.315,1,7,35,111,24,15,4.5,9.3,20.2,21.2,47.1,24.0,7.7,7.3,24.7,15.3,58.9
2024,676,Mayos de Navojoa,642375,Jose Carlos Medina,1,,6.52,44,0.29,0.386,0.564,0.95,4.66,3.72,2.79,11.17,1.25,9,4,3,2,1,0,0,2,1,0,2,11,1,0,0,68,9,34,4,60.0,16.45,3.614,9.1,11.4,0.068,0.8,0.256,5,5,0,12,5,0,3,4,NAV,95,26,34,25,RP,3,5,4,159,0.308,1,0,12,39,7,7,30.0,5.7,13.2,29.4,47.1,8.8,14.7,2.3,21.4,15.7,59.1
2024,676,Mayos de Navojoa,662964,Francisco Haro,1,0.333,2.7,54,0.242,0.278,0.333,0.611,9.45,2.7,0.67,6.08,3.5,9,7,3,1,4,0,0,1,4,0,1,4,1,0,0,88,28,34,8,67.0,13.8,3.407,7.4,25.9,0.019,0.286,0.146,5,2,2,16,2,0,2,5,NAV,123,37,63,35,RP,1,14,4,184,0.188,2,0,9,48,4,4,14.3,15.2,31.8,20.6,61.8,11.8,5.9,18.5,34.2,19.0,68.5
2024,676,Mayos de Navojoa,663820,Alex Valverde,1,1.0,3.38,38,0.368,0.395,0.276,0.671,12.38,9.0,0.0,7.88,1.38,0,0,4,0,2,1,0,0,1,0,0,4,0,1,1,60,15,19,3,56.0,21.25,4.474,21.1,28.9,0.0,0.727,0.034,0,1,3,8,1,0,1,5,NAV,95,22,49,34,RP,0,11,8,170,0.241,0,1,7,29,3,3,0.0,8.8,25.0,5.3,68.4,21.1,5.3,7.8,28.8,20.0,57.9
2024,676,Mayos de Navojoa,670416,Zach Matson,1,0.25,4.21,113,0.246,0.313,0.365,0.678,9.82,4.91,1.4,7.01,2.0,0,0,2,1,1,0,1,0,3,0,0,13,3,0,0,194,45,70,13,61.0,17.49,3.973,12.4,24.8,0.035,0.5,0.156,16,8,1,25,4,1,9,6,NAV,276,71,122,77,SP,4,28,14,449,0.208,1,1,20,96,12,12,20.0,10.0,23.2,28.6,44.3,14.3,12.9,12.4,27.2,17.1,62.8
2024,676,Mayos de Navojoa,674476,Jonathan Partida,1,0.0,4.91,29,0.25,0.31,0.24,0.55,6.14,4.91,0.0,6.14,1.25,12,2,4,3,2,0,0,3,1,0,2,5,0,0,0,53,10,20,7,59.0,18.27,4.621,13.8,17.2,0.0,0.8,0.04,4,4,0,7,0,0,4,1,NAV,79,17,36,26,RP,0,5,4,134,0.2,0,0,5,25,4,3,0.0,7.5,18.9,20.0,40.0,20.0,20.0,3.4,26.9,19.4,58.6
2024,676,Mayos de Navojoa,677604,Damian Mendoza,1,1.0,2.08,72,0.261,0.282,0.306,0.588,8.83,3.63,0.52,6.75,2.43,3,2,2,1,0,0,0,2,3,0,1,10,0,0,0,131,37,48,13,62.0,16.1,3.875,9.7,23.6,0.014,0.412,0.097,8,2,7,18,2,0,5,6,NAV,174,41,79,42,"SP, RP",1,17,7,279,0.21,0,2,13,62,4,4,10.0,13.3,28.2,20.8,50.0,25.0,4.2,13.9,28.3,15.1,56.9
2024,676,Mayos de Navojoa,679857,Carlos Tavera,1,0.5,1.5,141,0.176,0.248,0.244,0.492,9.0,4.0,0.75,4.50,2.25,0,0,3,0,4,0,3,0,3,0,4,13,0,2,0,266,75,88,18,62.0,16.58,4.234,11.3,25.5,0.021,0.444,0.098,23,16,5,26,6,1,5,6,NAV,368,82,173,98,SP,3,36,16,597,0.146,1,1,18,123,6,5,10.3,12.6,28.2,33.0,36.4,11.4,19.3,14.2,29.0,16.4,58.2
2024,676,Mayos de Navojoa,680653,Denny Roman,1,,12.0,32,0.5,0.452,0.538,0.99,10.5,6.0,0.0,15.00,1.75,8,1,10,7,0,0,0,1,4,0,0,5,1,0,0,63,19,21,3,62.0,21.5,4.031,12.5,21.9,0.0,0.571,0.154,3,2,2,4,2,0,5,3,NAV,80,18,35,16,RP,0,7,4,129,0.385,0,1,10,26,8,8,0.0,14.7,30.2,23.8,33.3,33.3,9.5,9.4,27.1,12.4,56.2
2024,676,Mayos de Navojoa,683030,Edwyn Valle,1,1.0,7.2,45,0.192,0.302,0.59,0.892,8.1,3.6,3.6,8.10,2.25,6,4,1,1,1,0,0,2,2,0,0,5,0,0,0,93,26,32,9,64.0,18.4,4.089,8.9,20.0,0.089,0.444,0.359,5,7,1,10,5,0,2,2,NAV,117,24,50,24,RP,4,9,4,184,0.231,0,0,9,39,8,8,40.0,14.1,28.0,31.2,37.5,9.4,21.9,11.1,27.2,13.0,53.3
2024,676,Mayos de Navojoa,691823,Esteban Bloch,1,0.0,10.97,58,0.353,0.444,0.6,1.044,6.75,5.91,2.53,12.66,1.14,7,5,8,3,1,0,0,3,3,0,1,11,0,0,0,95,15,41,0,60.0,19.69,3.621,12.1,13.8,0.052,0.875,0.267,5,1,1,19,5,0,7,3,NAV,127,37,46,31,RP,3,8,7,210,0.333,2,0,15,45,13,11,30.0,7.1,15.8,24.4,53.7,19.5,2.4,1.7,21.9,14.8,63.8
2024,676,Mayos de Navojoa,692940,Erick Preciado,1,,4.15,41,0.444,0.39,0.474,0.864,10.38,2.08,1.04,13.50,5.0,2,2,1,0,0,0,0,2,2,0,1,4,1,0,0,83,32,28,0,62.0,18.23,3.854,4.9,24.4,0.024,0.2,0.132,8,1,1,5,2,0,5,6,NAV,98,24,47,15,RP,1,10,2,158,0.342,1,0,13,38,4,3,10.0,20.3,38.6,35.7,39.3,21.4,3.6,19.5,29.7,9.5,58.5
2024,676,Mayos de Navojoa,703006,Jorge Sauceda,1,,6.23,47,0.344,0.5,0.514,1.014,2.08,7.27,1.04,12.46,0.29,4,3,3,1,0,1,0,1,3,0,1,5,1,0,1,84,12,34,0,58.0,21.58,3.979,14.9,4.3,0.021,3.5,0.171,6,3,2,11,3,0,6,3,NAV,109,27,36,24,RP,1,2,7,187,0.343,4,0,12,35,6,6,11.1,6.4,14.3,26.5,41.2,23.5,8.8,-10.6,19.3,12.8,57.4
2024,676,Mayos de Navojoa,802568,Daniel Zazueta,1,,0.0,4,0.0,0.0,0.0,0.0,20.25,0.0,0.0,0.00,,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,4,1,3,71.0,12.75,4.25,0.0,75.0,0.0,,0.0,0,0,0,1,0,0,0,0,NAV,12,3,8,4,RP,0,3,0,17,0.0,0,0,0,4,0,0,,23.5,50.0,0.0,100.0,0.0,0.0,75.0,47.1,23.5,75.0
2024,676,Mayos de Navojoa,820829,Charlie Hasty,1,0.0,4.32,70,0.25,0.324,0.309,0.633,5.4,5.4,0.0,6.48,1.0,3,1,2,1,3,1,0,12,5,0,1,11,0,0,0,135,23,50,2,62.0,17.22,4.1,14.3,14.3,0.0,1.0,0.091,13,9,2,14,4,0,6,2,NAV,179,43,66,43,RP,0,10,10,287,0.218,0,3,12,55,8,5,0.0,8.0,17.0,34.0,32.0,16.0,18.0,0.0,23.0,15.0,61.4
2024,677,Naranjeros de Hermosillo,476594,Robert Stock,1,0.714,2.49,174,0.239,0.267,0.26,0.527,8.31,2.91,0.42,6.02,2.86,0,0,2,0,2,1,5,0,5,0,1,15,5,0,1,294,75,117,22,62.0,15.88,3.954,8.0,23.0,0.011,0.35,0.071,28,7,3,50,4,0,14,11,HER,425,104,203,128,SP,2,40,14,688,0.188,3,1,29,154,12,9,6.2,10.9,25.5,27.4,52.1,14.5,6.0,15.0,29.5,18.6,59.8
2024,677,Naranjeros de Hermosillo,477569,Fernando Salas,1,0.667,6.23,42,0.313,0.39,0.303,0.693,3.12,6.23,0.0,10.38,0.5,2,1,2,0,0,0,0,9,0,0,0,11,0,0,0,73,16,33,3,66.0,16.04,3.31,14.3,7.1,0.0,2.0,0.0,7,4,1,11,0,0,5,5,HER,92,28,34,18,RP,0,3,6,139,0.303,0,2,10,33,6,3,0.0,11.5,21.9,21.2,48.5,18.2,12.1,-7.2,24.5,12.9,66.7
2024,677,Naranjeros de Hermosillo,502515,Raul Barron,1,,5.19,36,0.269,0.314,0.323,0.637,5.19,4.15,0.0,7.27,1.25,7,1,5,3,1,0,0,2,1,1,2,7,3,0,0,66,11,27,3,64.0,15.81,3.806,11.1,13.9,0.0,0.8,0.097,3,3,2,12,3,0,1,3,HER,88,20,33,22,RP,0,5,4,137,0.226,0,0,7,31,5,4,0.0,8.0,16.7,22.2,55.6,11.1,11.1,2.8,24.1,16.1,55.6
2024,677,Naranjeros de Hermosillo,510552,Ozzie Mendez,1,1.0,2.7,24,0.25,0.261,0.238,0.499,6.75,2.7,0.0,5.40,2.5,7,1,4,1,0,0,0,0,1,0,1,4,0,0,0,35,9,17,3,60.0,13.65,3.792,8.3,20.8,0.0,0.4,0.048,6,0,1,6,3,0,0,1,HER,55,13,27,18,RP,0,5,2,91,0.19,0,0,4,21,2,2,0.0,9.9,25.7,52.9,41.2,5.9,0.0,12.5,29.7,19.8,54.2
2024,677,Naranjeros de Hermosillo,594027,Tayron Guerrero,1,,2.79,40,0.286,0.275,0.2,0.475,13.03,2.79,0.0,5.59,4.67,1,0,0,0,4,1,0,1,1,0,0,5,0,0,0,96,33,21,5,68.0,18.52,4.475,7.5,35.0,0.0,0.214,0.029,6,0,0,9,3,0,2,1,HER,121,20,57,24,RP,0,14,3,179,0.171,2,0,6,35,3,2,0.0,18.4,34.4,42.9,47.6,9.5,0.0,27.5,31.8,13.4,50.0
2024,677,Naranjeros de Hermosillo,625068,Javier Rodriguez,1,,0.0,19,0.154,0.368,0.143,0.511,2.25,11.25,0.0,4.50,0.2,2,1,3,0,0,0,0,2,0,0,0,5,0,0,0,29,8,13,2,47.0,19.25,4.053,26.3,5.3,0.0,5.0,0.0,3,0,2,6,1,0,0,1,HER,36,11,15,7,RP,0,1,5,77,0.143,0,0,2,14,0,0,0.0,10.4,27.6,30.8,53.8,15.4,0.0,-21.0,19.5,9.1,57.9
2024,677,Naranjeros de Hermosillo,641852,Thomas McIlraith,1,1.0,3.0,31,0.333,0.387,0.269,0.656,7.5,3.0,0.0,10.50,2.5,2,2,2,0,1,0,0,4,0,0,0,6,2,0,0,65,15,21,1,62.0,22.5,4.355,6.5,16.1,0.0,0.4,0.0,8,1,1,4,0,1,4,2,HER,84,19,34,19,RP,0,5,2,135,0.269,3,0,7,26,2,1,0.0,11.1,23.1,38.1,28.6,23.8,9.5,9.6,25.2,14.1,61.3
2024,677,Naranjeros de Hermosillo,643494,A.J. Puckett,1,0.5,2.29,81,0.265,0.3,0.271,0.571,9.15,2.75,0.46,6.41,3.33,6,3,1,0,0,1,0,6,2,0,2,9,1,1,0,143,36,51,8,64.0,14.85,3.605,7.4,24.7,0.012,0.3,0.071,6,2,2,27,2,0,4,8,HER,186,46,79,43,RP,1,20,6,292,0.2,4,0,14,70,5,4,12.5,12.3,25.2,15.7,68.6,11.8,3.9,17.3,27.1,14.7,56.8
2024,677,Naranjeros de Hermosillo,643518,Jose Samayoa,1,0.333,3.41,126,0.346,0.344,0.327,0.671,9.0,3.72,0.31,9.00,2.42,0,0,3,1,5,2,2,0,4,0,2,20,0,0,0,236,55,83,7,63.0,17.28,3.976,9.5,23.0,0.008,0.414,0.064,16,10,2,26,4,1,11,13,HER,315,77,132,77,SP,1,29,12,501,0.264,2,1,29,110,11,11,5.0,11.0,23.3,24.1,47.0,15.7,13.3,13.5,26.3,15.4,61.1
2024,677,Naranjeros de Hermosillo,658140,Wilmer Rios,1,1.0,3.15,80,0.323,0.338,0.315,0.653,4.05,1.8,0.0,9.45,2.25,0,0,0,0,2,2,2,0,2,0,4,15,0,0,0,134,25,65,10,62.0,14.25,3.562,5.0,11.3,0.0,0.444,0.027,10,6,1,27,2,0,7,12,HER,176,42,67,42,SP,0,9,4,285,0.288,2,1,21,73,7,7,0.0,8.8,18.7,18.5,60.0,12.3,9.2,6.3,23.5,14.7,52.5
2024,677,Naranjeros de Hermosillo,660604,Alan Rangel,1,0.25,2.83,120,0.295,0.297,0.339,0.636,6.59,2.2,0.31,8.48,3.0,0,0,1,1,6,0,2,0,7,0,1,20,1,0,0,216,58,91,5,66.0,15.66,3.742,5.8,17.5,0.008,0.333,0.092,22,13,4,25,5,1,18,3,HER,295,69,137,79,SP,1,21,7,449,0.248,1,1,27,109,9,9,3.7,12.9,26.9,29.7,30.8,24.2,15.4,11.7,30.5,17.6,57.5
2024,677,Naranjeros de Hermosillo,666016,Jose Albertos,1,,3.86,23,0.25,0.391,0.222,0.613,3.86,7.71,0.0,7.71,0.5,1,0,7,1,1,0,0,0,0,0,0,4,0,0,0,30,8,16,8,52.0,17.79,3.609,17.4,8.7,0.0,2.0,0.0,2,0,0,10,0,0,1,3,HER,43,8,21,13,RP,0,2,4,83,0.222,1,0,4,18,2,2,0.0,9.6,26.7,12.5,81.2,6.2,0.0,-8.7,25.3,15.7,34.8
2024,677,Naranjeros de Hermosillo,668954,Curtis Taylor,1,0.0,5.63,136,0.375,0.348,0.454,0.802,10.13,2.53,1.41,9.84,4.0,0,0,1,0,2,5,2,0,4,0,1,19,3,0,2,271,83,89,13,66.0,16.59,3.904,6.6,26.5,0.037,0.25,0.16,22,6,3,23,6,0,17,12,HER,350,87,159,76,"SP, RP",5,36,9,531,0.294,2,2,35,119,20,19,17.9,15.6,30.6,31.5,39.3,22.5,6.7,19.9,29.9,14.3,64.0
2024,677,Naranjeros de Hermosillo,676689,Ricky Karcher,1,0.667,3.26,77,0.317,0.303,0.197,0.5,11.64,4.19,0.0,6.05,2.78,2,1,2,2,1,3,0,2,0,0,3,11,4,0,0,146,51,42,14,61.0,17.22,4.325,11.7,32.5,0.0,0.36,0.0,4,4,0,21,1,0,5,7,HER,204,43,107,56,RP,0,25,9,333,0.197,1,0,13,66,7,4,0.0,15.3,34.9,11.9,66.7,11.9,9.5,20.8,32.1,16.8,55.8
2024,677,Naranjeros de Hermosillo,681659,Jorge Rodriguez,1,,1.93,35,0.143,0.235,0.387,0.622,7.71,2.89,1.93,4.82,2.67,4,0,2,0,1,0,0,0,1,0,1,6,0,0,0,57,8,24,1,60.0,16.82,4.486,8.6,22.9,0.057,0.375,0.226,8,2,0,9,3,0,1,1,HER,94,16,45,37,"SP, RP",2,8,3,157,0.161,0,0,5,31,2,2,18.2,5.1,14.0,45.8,41.7,4.2,8.3,14.3,28.7,23.6,45.7
2024,677,Naranjeros de Hermosillo,684169,Joel Ibarra,1,,0.0,4,0.0,0.5,0.0,0.5,9.0,18.0,0.0,0.00,0.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,2,1,1,40.0,20.0,5.0,50.0,25.0,0.0,2.0,0.0,0,0,0,1,0,0,0,0,HER,8,1,6,4,RP,0,1,2,20,0.0,0,0,0,2,0,0,,10.0,50.0,0.0,100.0,0.0,0.0,-25.0,30.0,20.0,25.0
2024,677,Naranjeros de Hermosillo,701432,Orlando Gonzalez,1,,11.57,13,0.556,0.5,0.636,1.136,7.71,0.0,0.0,19.29,,3,0,3,0,0,0,0,1,2,0,0,2,0,0,0,20,4,10,0,66.0,16.29,2.923,0.0,15.4,0.0,,0.182,2,0,1,2,1,0,1,3,HER,25,8,9,5,RP,0,2,0,38,0.455,1,0,5,11,3,3,0.0,10.5,20.0,30.0,50.0,20.0,0.0,15.4,23.7,13.2,61.5
2024,677,Naranjeros de Hermosillo,703716,Anibal Cervantes,1,,11.25,18,0.5,0.412,0.563,0.975,6.75,0.0,0.0,15.75,,4,1,2,2,1,0,0,2,2,0,1,6,0,0,0,27,4,15,0,69.0,12.25,2.722,0.0,16.7,0.0,,0.125,3,2,1,2,0,0,1,6,HER,34,10,10,6,RP,0,3,0,49,0.438,0,1,7,16,5,5,0.0,8.2,14.8,20.0,53.3,13.3,13.3,16.7,20.4,12.2,55.6
2024,677,Naranjeros de Hermosillo,800078,Augusto Mendieta,1,,4.5,36,0.304,0.333,0.233,0.566,9.0,4.5,0.0,7.88,2.0,7,1,5,4,0,1,0,1,0,0,1,6,1,0,0,57,12,23,2,59.0,17.63,3.917,11.1,22.2,0.0,0.5,0.0,3,1,3,9,0,0,2,5,HER,83,23,38,26,RP,0,8,4,141,0.233,1,1,7,30,4,4,0.0,8.5,21.1,13.0,60.9,21.7,4.3,11.1,27.0,18.4,63.9
2024,677,Naranjeros de Hermosillo,806517,Saul Arias,1,1.0,5.79,21,0.308,0.476,0.625,1.101,3.86,7.71,1.93,9.64,0.5,5,2,3,1,0,1,0,0,0,1,2,4,0,0,0,32,6,14,0,52.0,19.07,4.238,19.0,9.5,0.048,2.0,0.313,4,1,1,3,3,0,0,2,HER,46,11,20,14,RP,1,2,4,89,0.313,1,0,5,16,3,3,14.3,6.7,18.8,50.0,35.7,7.1,7.1,-9.5,22.5,15.7,52.4
2024,677,Naranjeros de Hermosillo,811370,Enrique Castillo,1,,8.1,16,0.375,0.438,0.615,1.053,10.8,8.1,2.7,10.80,1.33,3,3,3,1,0,1,0,1,1,0,0,3,1,0,0,28,7,9,0,57.0,20.4,4.25,18.8,25.0,0.063,0.75,0.308,3,1,0,1,2,0,2,0,HER,39,8,18,11,RP,1,4,3,68,0.308,0,0,4,13,3,2,20.0,10.3,25.0,55.6,11.1,22.2,11.1,6.2,26.5,16.2,50.0
2024,678,Tomateros de Culiacan,518435,Manny Barreda,1,0.833,2.25,153,0.245,0.322,0.308,0.63,5.75,5.5,0.25,6.75,1.05,0,0,3,0,5,3,3,0,8,1,2,26,2,0,0,252,61,108,18,60.0,16.03,3.771,14.4,15.0,0.007,0.957,0.1,21,11,9,40,4,0,14,9,CUL,346,86,153,92,SP,1,23,22,577,0.208,0,0,27,130,9,7,4.0,10.6,24.2,23.1,45.4,21.3,10.2,0.6,26.5,15.9,56.2
2024,678,Tomateros de Culiacan,544365,Manny Bañuelos,1,1.0,2.93,65,0.262,0.308,0.214,0.522,8.22,5.28,0.0,6.46,1.56,0,0,2,1,3,0,1,0,1,0,2,11,0,0,1,120,36,42,10,62.0,17.41,4.108,13.8,21.5,0.0,0.643,0.018,10,5,1,15,2,0,5,4,CUL,166,43,80,44,SP,0,14,9,267,0.196,0,0,11,56,5,4,0.0,13.5,30.0,28.6,45.2,14.3,11.9,7.7,30.0,16.5,66.2
2024,678,Tomateros de Culiacan,594105,Aldo Montes,1,0.75,5.74,126,0.326,0.387,0.385,0.772,4.05,4.05,0.67,11.14,1.0,0,0,6,3,1,0,2,0,3,0,5,25,1,0,0,188,22,99,20,59.0,16.99,3.595,9.5,9.5,0.016,1.0,0.083,16,7,6,37,4,0,22,7,CUL,267,63,97,75,SP,2,12,12,453,0.303,3,0,33,109,17,15,10.0,4.9,11.7,20.2,44.4,28.3,7.1,0.0,21.4,16.6,50.0
2024,678,Tomateros de Culiacan,639238,Edgar Arredondo,1,0.5,5.32,105,0.359,0.424,0.381,0.805,2.66,4.18,0.0,10.65,0.64,0,0,9,5,3,2,0,0,2,1,6,21,0,0,0,180,26,84,14,60.0,17.07,3.848,10.5,6.7,0.0,1.571,0.048,13,5,3,35,4,1,13,10,CUL,244,58,87,61,SP,0,7,11,404,0.333,3,1,28,84,14,13,0.0,6.4,14.4,20.2,53.6,19.0,7.1,-3.8,21.5,15.1,55.2
2024,678,Tomateros de Culiacan,641962,CD Pelham,1,,2.25,54,0.316,0.358,0.261,0.619,6.0,5.25,0.0,9.00,1.14,6,0,5,2,0,0,0,2,0,0,1,11,1,0,0,102,23,39,5,63.0,16.83,3.741,13.0,14.8,0.0,0.875,0.0,7,4,3,13,2,0,3,7,CUL,127,27,47,24,RP,0,8,7,202,0.261,0,0,12,46,3,3,0.0,11.4,22.5,23.1,51.3,15.4,10.3,1.8,23.3,11.9,50.0
